"","total_route","single_distance","single_cargo_weight","single_cargo_volume","total_travel_time"
"374",548,0.0149792918998739,50,30,76.000249654865
"375",545,0.123534018617459,87.5,49.5,24.0020589003103
"376",549,0.11607270005623,26.5,14.5,68.0019345450009
"377",551,0.0109047419873436,80.5,46.5,58.0001817456998
"378",550,0.016915245633303,70.5,41.5,42.0002819207606
"379",552,0.00876857092906417,45,24,36.0001461428488
"380",495,0.335845624077238,45,27,68.005597427068
"381",553,0.357729427326657,82.5,48.5,18.0059621571221
"382",558,0.00480320913760639,18,9,72.0000800534856
"383",555,0.0027647211248848,87,51,42.0000460786854
"384",562,0.00409539479775032,51.5,30.5,52.00006825658
"385",560,0.0047696387085614,59,33,42.0000794939785
"386",557,0.00328743437789602,50.5,29.5,24.000054790573
"387",561,0.00170205210286783,26.5,14.5,6.00002836753505
"388",563,0.00266218918724005,6,3,32.0000443698198
"389",536,0.209757487758502,34.5,18.5,44.0034959581293
"390",504,0.188793963510319,55,33,28.0031465660585
"391",515,0.00366830378932125,29.5,15.5,62.0000611383965
"392",518,0.00144913169764154,75.5,44.5,38.000024152195
"393",513,0.002906772332362,42.5,23.5,38.0000484462055
"394",517,0.00119237099928066,45,26,48.00001987285
"395",522,0.00547562966317331,54,30,66.0000912604944
"396",509,0.00555941674805494,78,45,42.0000926569458
"397",508,0.00247487761531249,51,30,36.0000412479603
"398",506,0.00226735399718836,43.5,25.5,24.0000377892333
"399",505,0.00125478475933176,26,14,68.0000209130793
"400",503,0.00525636920908992,82,48,42.0000876061535
"401",502,0.0397550060466121,47,26,64.0006625834341
"402",528,0.0126001416695963,75.5,43.5,34.0002100023612
"403",527,0.00067800888571916,38.5,21.5,46.0000113001481
"404",525,0.015242715899662,56.5,33.5,30.000254045265
"405",524,0.0100750730657082,35.5,20.5,62.0001679178844
"406",564,0.445195276749989,75,44,22.0074199212792
"407",567,0.00159630746015057,26,15,68.0000266051243
"408",570,0.0013152981486937,78.5,44.5,46.0000219216358
"409",569,0.00249072187338959,55,32,10.0000415120312
"410",572,0.00131529804034799,12,7,44.000021921634
"411",571,0.00276278601292583,51,29,24.0000460464335
"412",568,0.00263059618904166,25.5,13.5,26.0000438432698
"413",573,0.00512375419146697,31.5,18.5,64.0000853959032
"414",575,0.0680930974180384,76,44,54.001134884957
"415",577,0.000559018175151092,67.5,40.5,74.0000093169696
"416",576,0.0014641943656515,89,52,14.0000244032394
"417",578,0.000906563684657608,16.5,9.5,46.0000151093947
"418",590,0.125389231059257,50,27,24.0020898205177
"419",593,0.00336378238859956,27,15,18.0000560630398
"420",595,0.00130599146529387,22,13,12.0000217665244
"421",597,0.00497074555634703,13,7,52.0000828457593
"422",599,0.00260365642322826,58.5,32.5,42.0000433942737
"423",598,0.0111400998138196,49.5,28.5,72.0001856683302
"424",600,0.00944062275719902,83,47,84.0001573437126
"425",596,0.0362078940939576,98,56,64.0006034649016
"426",601,0.0330967665322305,75.5,43.5,74.0005516127755
"427",603,0.0045726427091729,85,48,40.0000762107118
"428",605,0.0055885994183266,45.5,25.5,20.0000931433236
"429",607,0.0142151240716443,24,14,28.0002369187345
"430",606,0.0779831749629849,31,17,68.0012997195827
"431",604,0.0333537651690446,78.5,44.5,52.0005558960861
"432",602,0.0169357685722929,61.5,35.5,52.0002822628095
"433",594,0.0663846239572898,63,37,68.0011064103993
"434",591,0.00489503561333391,78.5,44.5,64.0000815839269
"435",589,0.107286920480432,75.5,43.5,48.0017881153413
"436",592,0.0100752190166085,55.5,31.5,30.0001679203169
"437",588,0.105467585194922,31,16,42.0017577930866
"438",587,0.000555974635421119,49.5,28.5,66.0000092662439
"439",586,0.000778364486760275,75.5,42.5,38.0000129727414
"440",585,0.00189390159252365,40,21,70.0000315650265
"441",584,0.00511496662606925,83,48,58.0000852494438
"442",583,0.0040724500480009,68,39,62.0000678741675
"443",582,0.00490124111139709,73,42,52.0000816873519
"444",581,0.00830649901724658,64.5,38.5,58.0001384416503
"445",580,0.00404443030885849,71.5,42.5,70.0000674071718
"446",579,0.155756186155461,84,49,40.0025959364359
"447",608,0.171386879555881,42.5,22.5,46.0028564479926
"448",610,0.0750230098044275,51.5,28.5,68.0012503834967
"449",609,0.12164651073781,80.5,46.5,58.0020274418456
"450",611,0.0751475640222823,68,39,38.0012524594004
"451",614,0,40.5,21.5,80
"452",618,0.049974155795299,94,54,50.0008329025966
"453",617,0.00109645743070726,62,37,72.0000182742905
"454",616,0.000823382679328824,85.5,49.5,50.0000137230447
"455",619,0.00109645743070726,60,35,44.0000182742905
"456",615,0.0558475102921589,54,32,44.0009307918382
"457",620,0.0219165105700355,55,33,58.0003652751762
"458",623,0.334323272893702,70,41,50.0055720545482
"459",631,0.445509848832758,61,36,84.0074251641472
"460",633,0,99,57,40
"461",635,1.50750110181485,48.5,28.5,18.0251250183636
"462",637,0.000338647516739027,21.5,12.5,44.0000056441253
"463",636,0.000667169559676051,52.5,30.5,30.0000111194927
"464",638,0.00033864752037987,30,15,46.0000056441253
"465",640,0,54.5,31.5,54
"466",643,0,67,40,62
"467",646,5.83448508461494e-05,75.5,44.5,40.0000009724142
"468",648,0.00172458018059123,42.5,22.5,10.000028743003
"469",647,0.00899544905950381,11.5,6.5,50.000149924151
"470",649,0.00733835293868811,61.5,36.5,58.0001223058823
"471",651,0.080917513051059,72.5,43.5,24.0013486252175
"472",650,2.36968596797347,27,15,38.0394947661329
"473",645,0.163389802216039,44,25,32.0027231633703
"474",644,5.83448508461494e-05,39.5,23.5,38.0000009724142
"475",652,2.44266683456429,44.5,25.5,54.0407111139094
"476",657,0.300928907649812,61,34,10.0050154817942
"477",656,0.012917641866549,11.5,6.5,54.0002152940311
"478",658,0.0096708159945129,61,34,54.0001611802666
"479",655,0.108247959630379,66.5,39.5,68.0018041326605
"480",660,0.0439858295251636,78.5,44.5,38.0007330971588
"481",662,0.000566263729793661,45.5,26.5,28.0000094377288
"482",664,0.000465442399671809,33,19,62.0000077573733
"483",667,0.000941119710381482,77,46,68.0000156853285
"484",666,0.00388829200314063,78.5,44.5,56.0000648048667
"485",665,0.000941119710381482,70,42,38.0000156853285
"486",663,0.00122871030834191,40.5,21.5,66.0000204785051
"487",661,0.00167522053292079,80.5,47.5,60.0000279203422
"488",668,0.00439060811891246,67.5,37.5,78.000073176802
"489",659,0.24878101314171,92.5,53.5,58.004146350219
"490",669,0.00955044803308907,66,37,34.0001591741339
"491",672,0.247735535353124,35,18,44.0041289255892
"492",674,0.00274147207872398,53.5,31.5,36.0000456912013
"493",676,0.0018642881647831,39,21,52.0000310714694
"494",679,0.0703128356830663,60.5,34.5,22.0011718805947
"495",681,0.00399062169988972,24.5,13.5,64.0000665103617
"496",680,0.00645186727313172,79,47,52.0001075311212
"497",682,0.00250411484382861,61.5,35.5,36.0000417352474
"498",689,0.0872315380850754,41,23,46.0014538589681
"499",691,0.00133141045731826,52,29,48.0000221901743
"500",695,0.00100945649634684,56.5,32.5,28.0000168242749
"501",694,0.000812700956800432,35,21,60.0000135450159
"502",692,0.00100945649634684,74.5,44.5,10.0000168242749
"503",696,0.00120853329432996,12.5,7.5,26.0000201422216
"504",693,0.0029088584013522,27,14,40.0000484809734
"505",697,0.00232952078581105,45,25,40.0000388253464
"506",688,0.00748047977971211,48.5,28.5,24.000124674663
"507",686,0.00657671390438072,28,16,54.0001096118984
"508",685,0.00681327769794968,62,35,50.0001135546283
"509",687,0.00268460611062469,57.5,32.5,68.0000447434352
"510",698,0.00748047977971211,78,44,70.000124674663
"511",700,0,81,46,52
"512",707,0.00445741439691985,59,33,66.00007429024
"513",710,0.00102777515273263,79,46,34.0000171295859
"514",712,0.00052833910090978,40.5,23.5,40.0000088056517
"515",714,0,43,23,68
"516",719,0.000765895790538619,81.5,47.5,58.0000127649298
"517",721,0.000161454186016332,72.5,43.5,48.0000026909031
"518",720,0.000313063813484094,57.5,33.5,42.0000052177302
"519",722,0.000409711481829865,45.5,24.5,28.0000068285247
"520",727,0.000645816796436339,28.5,14.5,52.0000107636133
"521",729,0.000111194927084224,60,34,42.0000018532488
"522",728,0.000161454209674095,45,24,28.0000026909035
"523",730,0.000117060456169211,33.5,19.5,58.0000019510076
"524",733,0.000481263675559606,70.5,41.5,16.0000080210613
"525",735,0.000175590709377634,17,9,8.00000292651182
"526",738,0.00048126376546493,9,5,12.0000080210628
"527",741,0,12,6,26
"528",736,0.000850663456131957,30,17,44.0000141777243
"529",734,0.000623512393405439,52,30,26.0000103918732
"530",737,0.000484362679810363,29.5,16.5,24.0000080727113
"531",743,0.00055904702996568,28.5,16.5,30.0000093174505
"532",740,0.000448614287671016,33.5,18.5,48.0000074769048
"533",739,0,53,29,12
"534",744,0.000448614287671016,13.5,7.5,36.0000074769048
"535",746,0.000207837504777208,38.5,20.5,20.0000034639584
"536",745,0.000415675015564906,22,12,26.0000069279169
"537",749,0.000229963123812507,26.5,13.5,60.0000038327187
"538",748,0.000229963124747236,70.5,40.5,64.0000038327187
"539",751,0.000229963124652474,73,41,38.0000038327187
"540",753,0.000117060529145922,47.5,28.5,42.0000019510088
"541",756,0.000207837541262541,51,30,36.000003463959
"542",755,0.000283353806584487,45,27,58.0000047225634
"543",754,0.000207837541262541,69,40,56.000003463959
"544",757,0.000283353806584487,68,40,58.0000047225634
"545",759,0.000424532889453255,68.5,39.5,30.0000070755482
"546",761,0.000229963126536179,35,20,30.0000038327188
"547",764,0.000229963130207025,37.5,22.5,48.0000038327188
"548",767,0.000222389851339155,58,34,32.0000037064975
"549",770,0.000251317384707014,37.5,21.5,22.0000041886231
"550",768,0.000322908608916985,27.5,16.5,18.0000053818101
"551",766,0.000229963132632166,18,9,52.0000038327189
"552",765,0.000222389851339155,59,33,20.0000037064975
"553",769,0.000229963132632166,23.5,13.5,44.0000038327189
"554",771,0.000117060588549504,54.5,32.5,52.0000019510098
"555",773,0,62,36,14
"556",775,0.000415675259334103,14.5,7.5,34.000006927921
"557",774,0.000466177300622317,37,20,76.0000077696217
"558",776,5.85303056392878e-05,90.5,52.5,54.0000009755051
"559",778,0.000351181854381552,62.5,35.5,54.0000058530309
"560",781,0.00120945124947946,61,34,24.0000201575208
"561",783,0.000125658707254425,26,14,54.0000020943118
"562",785,0.000407543367306188,66.5,39.5,70.0000067923895
"563",788,0.000459926287103495,84,49,16.0000076654381
"564",790,0.000175591031147012,18,10,84.0000029265172
"565",789,0.000313064437542951,98.5,56.5,68.0000052177406
"566",791,0.000481264573958887,82,48,80.0000080210762
"567",787,0.00115934869375005,93,53,54.0000193224782
"568",786,0.000459926287103495,65.5,38.5,40.0000076654381
"569",782,0.00100246448845009,46,26,82.0000167077415
"570",780,0.000333584781252672,95.5,54.5,36.0000055597464
"571",777,0.00100526961973016,40,22,70.0000167544937
"572",772,0.000815086619598568,83,48,36.000013584777
"573",763,0.00118502958933467,44,26,60.0000197504932
"574",762,0.000229963130207025,69.5,39.5,54.0000038327188
"575",760,0.000376976057176765,60,33,42.0000062829343
"576",752,0.00112572789954242,51,30,54.0000187621317
"577",747,0.000645817035713428,65.5,38.5,72.0000107636173
"578",750,0.000229963124747236,84,48,34.0000038327187
"579",758,0.00150463775396379,35.5,18.5,76.0000250772959
"580",742,0.00194744364273755,89,51,24.000032457394
"581",731,0.00172237354558123,27,15,42.0000287062258
"582",726,0.000566707449737089,49.5,28.5,74.0000094451242
"583",723,0.000645816796436339,87.5,50.5,44.0000107636133
"584",732,0.000780562016376599,48.5,26.5,82.0000130093669
"585",725,0.00108908647388646,96,55,10.0000181514412
"586",724,0.000528339244225441,11.5,6.5,86.0000088056541
"587",716,0.00135597208409552,100.5,57.5,56.0000225995347
"588",718,0.000351181230643855,68,40,56.0000058530205
"589",715,0.000765895790538619,69,41,74.0000127649298
"590",717,0.000259185009093227,85,48,32.0000043197502
"591",711,0.000891482888178873,34,18,32.0000148580481
"592",708,0.00271481770327336,32.5,16.5,26.0000452469617
"593",705,0.00332624899908069,32,19,28.0000554374833
"594",703,0.00256978600188075,29.5,15.5,42.0000428297667
"595",706,0.00376948564363623,48.5,27.5,78.0000628247607
"596",701,0.00445741439691985,91.5,52.5,28.00007429024
"597",704,0.00444967781924929,30.5,16.5,18.000074161297
"598",709,0.00332624899908069,18,9,10.0000554374833
"599",713,0.0044006184311121,10,5,78.0000733436405
"600",702,0.00632543972733589,91.5,52.5,52.0001054239955
"601",699,0.00996040559667359,60,34,42.0001660067599
"602",779,0.025553043422364,47,26,32.000425884057
"603",792,0.00227265833813076,34,18,60.000037877639
"604",794,0.000111194924254931,73,43,64.0000018532487
"605",793,0.000604725820510803,78.5,46.5,20.0000100787637
"606",795,0.000528339987675445,20.5,10.5,44.0000088056665
"607",799,0.00100526983744081,55,33,52.0000167544973
"608",798,0.00142222397631341,64,38,66.0000237037329
"609",801,0.000125658733560129,77,44,56.0000020943122
"610",803,0.000125658734155304,65,37,12.0000020943122
"611",815,0.000707055956893522,12,6,42.000011784266
"612",823,0.000111194927084224,50,29,22.0000018532488
"613",827,0.000111194927084224,27,16,34.0000018532488
"614",831,0.000125658741841271,35.5,18.5,20.0000020943124
"615",828,0.00016145445879224,21,11,58.0000026909076
"616",835,0.000111194927084224,68,39,16.0000018532488
"617",830,0.000125658742609868,20,12,24.0000020943124
"618",829,0.000117060799762145,25.5,13.5,16.0000019510133
"619",836,0.000125658742609868,16,8,32.0000020943124
"620",838,5.85304017173297e-05,37.5,21.5,30.0000009755067
"621",845,0.000125658741643432,34,19,70.0000020943124
"622",854,0.000111194927084224,82.5,47.5,12.0000018532488
"623",867,0.000251317493674301,15,9,62.0000041886249
"624",872,0.000111194927084224,71,40,58.0000018532488
"625",865,0.000283354069554377,69,40,62.0000047225678
"626",869,0.000111194927084224,74.5,43.5,30.0000018532488
"627",871,0,37.5,22.5,54
"628",868,0.000111194927084224,63,36,34.0000018532488
"629",874,0.000111194924254931,42,25,10.0000018532487
"630",866,0.000251317494418481,10.5,5.5,16.0000041886249
"631",877,0.000222389851339155,18.5,10.5,58.0000037064975
"632",882,0.000111194927084224,65,36,84.0000018532488
"633",884,0.000117060835691984,97.5,55.5,78.0000019510139
"634",881,0.000111194929913516,90.5,51.5,74.0000018532488
"635",878,0.000111194927084224,89,52,14.0000018532488
"636",886,0.000251317502500127,14.5,7.5,52.000004188625
"637",889,0.000125658752006452,62.5,36.5,28.0000020943125
"638",891,0,29.5,15.5,30
"639",893,0.000125658753370224,35,20,54.0000020943126
"640",898,0.000322908996545941,64.5,37.5,68.0000053818166
"641",900,5.85304297689961e-05,78.5,44.5,66.0000009755072
"642",902,0.000353528008616643,78,45,78.0000058921335
"643",901,0.000407543608500924,93,54,58.0000067923935
"644",903,0.000117060872366456,65.5,36.5,40.0000019510145
"645",906,0.000990235845460656,47,27,40.0000165039308
"646",908,0.00093648718939952,48,28,48.0000156081198
"647",910,0.000407543657793408,57,33,58.0000067923943
"648",912,0.000812812604934385,65.5,36.5,50.0000135468768
"649",909,0.00440299554947646,59.5,34.5,64.0000733832591
"650",907,0.00099023599998136,77.5,45.5,82.0000165039333
"651",904,0.00113341650691703,95.5,54.5,84.0000188902751
"652",897,0.00151726692856744,98,56,44.0000252877821
"653",894,0.000322908996545941,53.5,31.5,52.0000053818166
"654",896,0.000175591278661764,57.5,31.5,28.0000029265213
