"","total_route","single_distance","single_cargo_weight","single_cargo_volume","total_travel_time"
"509",512,0.161917934520312,33.5,19.5,44.002698632242
"510",518,0.141991533280199,50,28,14.0023665255547
"511",543,0.019442176565054,15.5,8.5,22.0003240362761
"512",542,0,23.5,12.5,42
"513",541,0,51.5,30.5,26
"514",552,0.097498399224161,32,19,26.0016249733204
"515",550,0.0852309231872072,32,19,42.0014205153865
"516",365,0.321466498039137,51.5,30.5,20.0053577749673
"517",368,0.0636834654372803,20,10,20.0010613910906
"518",367,0.0534211696360012,23.5,13.5,52.0008903528273
"519",363,0.0346959558556132,61.5,35.5,12.0005782659309
"520",361,0.000222389854168448,14.5,8.5,20.0000037064976
"521",359,0.000115838510374103,20.5,10.5,20.0000019306418
"522",354,0.000310210110848785,23,13,16.0000051701685
"523",353,0.000250750483577729,19,11,40.0000041791747
"524",356,0.000558983394781031,50,30,40.0000093163899
"525",352,0.00412406912429535,47.5,27.5,40.0000687344854
"526",366,0.0757026696142621,46,26,28.0012617111602
"527",339,0.0969030921710105,32,18,26.0016150515362
"528",343,0.0153357142719485,31.5,18.5,38.0002555952379
"529",321,1.70122774647858,42.5,23.5,48.0283537957746
"530",344,1.70331620016646,58,34,36.0283886033361
"531",347,0.00193484065855248,40.5,22.5,50.0000322473443
"532",346,0.00245609878598716,60,35,26.0000409349798
"533",345,0.00193484065855248,28.5,15.5,22.0000322473443
"534",350,0.00643132717619362,24.5,13.5,32.0001071887863
"535",370,0.0737517820839937,39.5,23.5,14.0012291963681
"536",628,0.944537359286018,14.5,7.5,50.0157422893214
"537",371,0.950034598695252,59.5,34.5,26.0158339099783
"538",509,0.108410809170095,31.5,18.5,48.0018068468195
"539",373,0.434660655931621,57,33,24.0072443442655
"540",331,0.206921624037996,30,18,36.003448693734
"541",329,0.000655653232894052,42,24,20.0000109275539
"542",332,0.00123542505974541,21,11,34.0000205904177
"543",334,0.000669679053985198,42.5,25.5,12.0000111613176
"544",336,0,15,9,30
"545",335,0.000321145156885523,33,18,36.0000053524193
"546",337,0.000321145156885523,42,24,52.0000053524193
"547",333,0.0641258996350579,60,34,54.0010687649939
"548",328,0.000770955345722178,64,37,28.0000128492558
"549",327,0.000206295053400379,33,19,52.0000034382509
"550",326,0,62,36,38
"551",330,0.00192199362531383,46,27,48.0000320332271
"552",338,0.0669561222965208,55.5,31.5,30.0011159353716
"553",603,0.7103288459903,34.5,19.5,34.0118388140998
"554",608,0.176452524637388,40.5,23.5,32.0029408754106
"555",619,0.174284304273426,36.5,20.5,50.0029047384046
"556",623,0.0289218516298051,57.5,32.5,18.0004820308605
"557",622,0.0624920808520596,20.5,11.5,40.0010415346809
"558",624,0.0578604121708848,46.5,26.5,38.0009643402028
"559",621,0.0643855774753086,46.5,27.5,6.00107309295792
"560",612,0.522548123265236,7.5,4.5,8.00870913538775
"561",610,0.0300850263377383,10,6,10.0005014171056
"562",605,0.217732448442462,10.5,5.5,48.0036288741407
"563",660,1.28782851937266,57.5,33.5,16.0214638086562
"564",656,0.893062775531005,20,12,24.0148843795922
"565",658,0.192150294521921,28,16,20.0032025049087
"566",663,2.46625037429102,24.5,14.5,24.0411041729049
"567",665,0.000256869701594765,28,16,30.0000042811617
"568",667,0,37.5,22.5,16
"569",666,0.000444779705507603,19,11,32.0000074129951
"570",668,0.000444779705507603,39.5,23.5,28.0000074129951
"571",670,0.30901078870234,31.5,17.5,8.00515017981171
"572",672,0,8,4,22
"573",674,0,24,13,10
"574",661,1.7782560699843,10.5,5.5,22.0296376011664
"575",664,1.06082247562705,26,15,26.0176803745938
"576",662,1.06076083913979,29.5,16.5,22.017679347319
"577",659,2.46625037429102,23.5,12.5,26.0411041729049
"578",654,1.80057759367903,30.5,17.5,28.0300096265613
"579",635,0.4013178136375,35,21,16.0066886302273
"580",655,0.4013178136375,16.5,8.5,42.0066886302273
"581",657,0.0217721859960825,50.5,29.5,14.0003628697666
"582",645,0.420118512043043,16.5,9.5,20.0070019752007
"583",643,0.00426241532173773,23,13,26.0000710402554
"584",642,0.0013708271206376,31.5,18.5,14.0000228471187
"585",650,0.605433881127983,14,7,16.0100905646855
"586",652,0.0343906054814429,17.5,9.5,44.000573176758
"587",555,1.13239815876877,50.5,28.5,54.0188733026461
"588",325,0.669452852356058,64,37,48.0111575475393
"589",675,4.89903189309524,56.5,32.5,24.0816505315516
"590",677,0.751646909909493,28.5,16.5,42.0125274484985
"591",679,0,47.5,26.5,18
"592",673,0.588234176142117,18,9,10.0098039029357
"593",671,0.133706355736707,10,5,18.0022284392623
"594",680,0.60900496755002,19,10,10.0101500827925
"595",686,0.892402006878089,12,7,20.0148733667813
"596",688,0,24,14,30
"597",690,0.00368266908030289,33,18,34.000061377818
"598",692,0.125750411089478,41.5,24.5,16.0020958401848
"599",694,0.00318124193063663,16,8,26.0000530206988
"600",696,0.00192087138516688,27.5,14.5,48.0000320145231
"601",695,0.197718597205961,56,32,38.0032953099534
"602",693,0.00510316155182723,45.5,26.5,28.0000850526925
"603",697,0.198683232335938,30.5,16.5,52.0033113872056
"604",699,0,60,34,56
"605",707,0.987703833736565,66,38,14.0164617305623
"606",709,0.00778831817329202,17.5,10.5,40.0001298053029
"607",708,0.829423907008357,45.5,25.5,58.0138237317835
"608",710,0.8270246146297,68,39,8.01378374357716
"609",716,1.22093382452739,8.5,4.5,24.0203488970755
"610",713,2.82602917618397,25.5,13.5,22.0471004862697
"611",715,0.00268704405741714,22.5,11.5,42.0000447840676
"612",711,1.22093382452739,49,28,38.0203488970755
"613",706,1.13084692661587,47,28,22.0188474487769
"614",700,0.987703833736565,27.5,16.5,8.01646173056228
"615",712,2.84851662468169,8,4,38.047475277078
"616",714,0.717504866120982,43.5,24.5,50.0119584144353
"617",704,1.97711209583141,58.5,33.5,8.03295186826386
"618",702,0.565681071686465,10,6,50.0094280178614
"619",705,0.570543609124206,59,34,44.0095090601521
"620",701,2.13231307719334,51,29,6.03553855128656
"621",703,0.00618459709427314,6,3,14.0001030766182
"622",698,1.53556985077684,15.5,8.5,36.0255928308463
