"","total_route","single_distance","single_cargo_weight","single_cargo_volume","total_travel_time"
"107",203,0,95,55,42
"108",202,0.00180586434140482,51.5,30.5,44.000030097739
"109",201,0,51,29,36
"110",200,0,44.5,26.5,72
"111",199,0,84.5,48.5,70
"112",198,0,84.5,49.5,50
"113",190,0.00149768649172861,62.5,37.5,52.0000249614415
"114",196,0,57.5,31.5,44
"115",195,0,48,26,40
"116",194,0,47.5,27.5,32
"117",193,0,37.5,21.5,54
"118",192,0,66.5,39.5,52
"119",191,0,61,35,72
"120",186,0.00232842738640505,83.5,47.5,82.0000388071231
"121",189,0.00171729582267417,96,55,76.000028621597
"122",188,0,88,50,62
"123",187,0.00171729582267417,73,42,16.000028621597
"124",204,0.00322061352040256,16.5,8.5,56.000053676892
"125",214,0,68,40,22
"126",244,0.0116903594537098,22.5,11.5,2.00019483932423
"127",246,0,2.5,1.5,60
"128",275,0.00185817970460593,73.5,43.5,32.0000309696617
"129",284,0,34.5,18.5,50
"130",287,0,56.5,31.5,66
"131",289,0,78,45,16
"132",294,0,16,8,80
"133",274,0.00116506873111899,95,55,62.0000194178122
"134",295,0.00116506873111899,74.5,43.5,64.0000194178122
"135",297,0,79,47,26
"136",296,0.000567101510560478,28.5,15.5,66.0000094516919
"137",293,0.000558988040458126,78,45,28.0000093164673
"138",292,0,34,20,34
"139",291,0,41,24,46
"140",290,0,54.5,31.5,70
"141",273,0.000476858325402769,82,47,72.0000079476387
"142",305,0.00151582452962342,84.5,48.5,48.0000252637422
"143",314,0.00223068675768302,55.5,31.5,70.0000371781126
"144",321,0,85,50,66
"145",307,0.000481905568415154,79,46,82.0000080317595
"146",352,0.00110691771448455,96,55,78.0000184486286
"147",362,0,91.5,52.5,30
"148",371,0,34,19,18
"149",374,0,21,12,58
"150",361,0.00100316798133307,68.5,39.5,10.0000167194664
"151",360,0,12,7,54
"152",359,0,61.5,34.5,36
"153",358,0,43.5,25.5,74
"154",357,0,87,50,40
"155",356,0,49.5,29.5,30
"156",355,0,33.5,18.5,60
"157",354,0,74.5,44.5,64
"158",353,0,76,44,14
"159",375,0.00100316798133307,16.5,9.5,78.0000167194664
"160",385,0,92,53,52
"161",387,0,64,38,32
"162",440,0.00513631016505156,37,21,40.0000856051694
"163",445,0,47,27,72
"164",464,0.000206404677135345,86,50,54.000003440078
"165",472,0,66,39,22
"166",550,0.000825619068528764,27.5,16.5,58.0000137603178
"167",553,0,65,36,10
"168",559,0,12.5,7.5,14
"169",561,0,15.5,8.5,28
"170",564,0,31.5,17.5,66
"171",577,0,79,46,40
"172",581,0,42.5,22.5,18
"173",584,0,21,12,62
"174",587,0.000125395977650154,70.5,39.5,56.000002089933
"175",594,0.000229819693530765,64.5,36.5,34.0000038303282
"176",603,0,36.5,19.5,40
"177",607,0,46,26,18
"178",610,0,20,11,62
"179",618,0,77,46,30
"180",623,0,32,17,28
"181",622,0.000530871870808196,30.5,16.5,26.0000088478645
"182",621,0,32,19,38
"183",620,0,40,21,36
"184",619,0,40.5,22.5,18
"185",591,0.000289820571849237,21.5,12.5,48.0000048303429
"186",593,0,57,33,40
"187",592,0,44.5,24.5,42
"188",588,0.000229819693530765,49,28,86.0000038303282
"189",590,0,101,58,72
"190",585,0.00045963936102474,84.5,48.5,76.000007660656
"191",560,0.000462697949665154,90.5,52.5,42.0000077116325
"192",558,0.000229819683598634,45,24,38.0000038303281
"193",557,0,43,24,28
"194",556,0,29.5,15.5,56
"195",555,0,64,36,46
"196",554,0,57,34,24
"197",586,0.00046371298113208,29.5,17.5,44.0000077285497
"198",606,0.000689459050471364,51.5,29.5,22.0000114909842
"199",605,0,26,15,26
"200",604,0,32.5,19.5,22
"201",609,0.00012539598300911,26.5,15.5,70.000002089933
"202",608,0,85,50,28
"203",602,0.000125395983774675,28.5,14.5,46.0000020899331
"204",601,0,50,27,74
"205",600,0,85.5,48.5,28
"206",599,0,30.5,16.5,68
"207",598,0,78.5,44.5,22
"208",597,0,22.5,11.5,76
"209",596,0,88.5,50.5,66
"210",595,0,78.5,45.5,32
"211",552,0.000695569630875371,34.5,18.5,28.0000115928272
"212",551,0,35,21,32
"213",563,0.000459639371885293,39.5,23.5,44.0000076606562
"214",562,0,48,26,62
"215",540,0.000812493159692092,74,43,34.0000135415527
"216",545,0,38.5,21.5,22
"217",548,0,27,16,62
"218",576,0.000310419836469632,72.5,41.5,58.0000051736639
"219",575,0,72.5,43.5,46
"220",574,0,55,32,62
"221",573,0,75,44,58
"222",572,0,67.5,38.5,20
"223",571,0,22,12,56
"224",570,0,67,39,44
"225",569,0,50,28,22
"226",568,0,27,16,46
"227",567,0,55.5,32.5,40
"228",566,0,47.5,27.5,40
"229",565,0,48.5,28.5,24
"230",549,0.000310419836469632,30,18,26.0000051736639
"231",583,0.000567102141635758,26.5,13.5,18.0000094517024
"232",582,0,19,10,26
"233",617,0.000525272591477677,26,13,58.0000087545432
"234",616,0,68,39,10
"235",615,0,11,6,4
"236",614,0,4.5,2.5,24
"237",613,0,27,15,52
"238",612,0,62.5,36.5,60
"239",611,0,74.5,44.5,52
"240",589,0.000501584014080629,59,33,22.0000083597336
"241",626,0.000819081240611095,26.5,15.5,28.000013651354
"242",665,0.000347785083922502,28,14,76.0000057964181
"243",667,0,88.5,50.5,50
"244",669,0,59,34,56
"245",706,0.000824070596150221,66,38,68.0000137345099
"246",705,0.000229819692695338,82.5,48.5,56.0000038303282
"247",704,0,66.5,38.5,20
"248",703,0,23,13,64
"249",702,0,76,44,16
"250",701,0,16,8,66
"251",700,0,75,42,48
"252",699,0,55.5,31.5,22
"253",698,0,24.5,13.5,42
"254",697,0,50,29,34
"255",696,0,36.5,19.5,60
"256",707,0.000229819692695338,69,39,78.0000038303282
"257",734,0.000819081126520255,91,52,10.0000136513521
"258",750,0,11.5,6.5,68
"259",761,0.000852528913594383,78.5,44.5,20.0000142088152
"260",765,0,22.5,12.5,46
"261",751,0.00100617685693046,50.5,27.5,58.0000167696143
"262",759,0,65,36,42
"263",439,0.0116828040136375,49,28,76.0001947134002
"264",438,0,89,51,60
"265",437,0,69.5,39.5,16
"266",436,0,19.5,11.5,8
"267",388,0.00513631016505156,10,6,28.0000856051694
"268",386,0.000406246512623753,32.5,18.5,14.0000067707752
"269",389,0.000406246512623753,17.5,10.5,68.0000067707752
"270",405,0,79.5,45.5,60
"271",407,0.00020640453062884,68.5,38.5,54.0000034400755
"272",414,0,67,40,74
"273",416,0,87.5,50.5,68
"274",424,0,79.5,45.5,44
"275",434,0.000353154571947365,48.5,26.5,22.0000058859095
"276",460,0.000231856437752762,25,14,50.000003864274
"277",459,0.000333584778423379,58.5,33.5,10.0000055597463
"278",458,0,10.5,5.5,56
"279",435,0.000231856437752762,68.5,40.5,64.000003864274
"280",370,0.0110572430354128,77,45,74.0001842873839
"281",369,0,85,48,72
"282",368,0,84,48,46
"283",367,0,51.5,28.5,50
"284",366,0,57.5,32.5,52
"285",365,0,58,32,34
"286",364,0,37.5,20.5,58
"287",363,0,65.5,36.5,72
"288",313,0.00265010483190123,83,47,34.0000441684139
"289",312,0,37,20,36
"290",311,0,44.5,26.5,60
"291",310,0,69.5,39.5,18
"292",309,0,22,13,30
"293",299,0.00105054649729457,31,16,28.0000175091083
"294",304,0,31.5,17.5,62
"295",303,0,75.5,44.5,44
"296",302,0,54.5,32.5,42
"297",301,0,52,31,40
"298",300,0,50,30,22
"299",327,0.00129445595749779,24.5,13.5,4.00002157426596
"300",329,0,5,3,46
"301",331,0,56.5,33.5,62
"302",349,0.000338583281083722,70,39,26.0000056430547
"303",351,0,27,14,58
"304",350,0,68.5,39.5,26
"305",308,0.00110691771448455,30,17,38.0000184486286
"306",306,0.00223068675768302,47.5,28.5,50.0000371781126
"307",322,0.000481905568415154,61.5,36.5,28.0000080317595
"308",326,0,30,16,60
"309",325,0,69,39,48
"310",324,0,53,29,40
"311",323,0,46.5,26.5,26
"312",332,0.000477564118764548,30,17,56.000007959402
"313",348,0,63,35,34
"314",347,0,35.5,18.5,30
"315",346,0,36.5,21.5,84
"316",345,0,98.5,56.5,32
"317",344,0,35,19,8
"318",343,0,9,5,58
"319",342,0,71.5,42.5,18
"320",341,0,19,10,12
"321",340,0,13.5,7.5,38
"322",339,0,40,21,10
"323",338,0,10.5,5.5,36
"324",337,0,42.5,24.5,72
"325",336,0,83,47,50
"326",335,0,61,36,34
"327",334,0,38,21,50
"328",333,0,55.5,30.5,12
"329",330,0.000897081540554356,13,7,70.000014951359
"330",320,0.000695569074031468,80,45,78.0000115928179
"331",319,0,92,53,22
"332",318,0,26,15,48
"333",317,0,53.5,29.5,28
"334",316,0,31.5,17.5,44
"335",315,0,55,33,20
"336",298,0.00192762282363074,25,15,80.0000321270471
"337",286,0.00157581994667884,93,53,62.0000262636658
"338",285,0,76.5,45.5,26
"339",272,0.00358832638085665,32,19,28.0000598054397
"340",261,0.00146785895406078,30.5,16.5,44.0000244643159
"341",268,0,53,31,42
"342",271,0,51.5,30.5,38
"343",270,0,43,24,68
"344",269,0,79,45,74
"345",328,0.00449396495443491,86.5,49.5,64.0000748994159
"346",429,0.00447628233395734,77,45,18.0000746047056
"347",433,0,19,10,18
"348",432,0,22.5,13.5,30
"349",431,0,33.5,18.5,42
"350",430,0,46.5,25.5,70
"351",425,0.000353154571947365,81,46,20.0000058859095
"352",428,0,20.5,10.5,30
"353",427,0,31.5,16.5,34
"354",426,0,37.5,20.5,48
"355",473,0.000890463737014858,59.5,35.5,24.0000148410623
"356",482,0,26.5,14.5,52
"357",489,0,64,38,66
"358",492,0,76.5,43.5,26
"359",481,5.79641559954751e-05,31,18,58.0000009660693
"360",480,0,72,43,64
"361",479,0,75.5,43.5,82
"362",478,0,95.5,54.5,38
"363",477,0,45.5,26.5,82
"364",476,0,96,55,22
"365",475,0,23,12,14
"366",474,0,17,10,48
"367",493,5.79641559954751e-05,54.5,30.5,24.0000009660693
"368",498,0,30,18,70
"369",504,0,83.5,48.5,30
"370",510,0,34,19,24
"371",518,0,27,15,66
"372",520,0,78.5,45.5,74
"373",536,0,87,50,66
"374",539,0,76,43,40
"375",538,0,42.5,22.5,44
"376",537,0,53,31,52
"377",517,0.000229819691024483,60.5,34.5,76.0000038303282
"378",516,0,90,52,68
"379",515,0,78.5,44.5,68
"380",514,0,81,47,38
"381",513,0,45,26,78
"382",512,0,93,54,74
"383",511,0,86.5,49.5,54
"384",547,0.000231856622875751,64.5,37.5,54.000003864277
"385",546,0,62,35,32
"386",491,0.000533396302866396,35.5,19.5,22.0000088899384
"387",490,0,24.5,13.5,54
"388",488,0.000333584778423379,64,37,46.0000055597463
"389",487,0,53.5,30.5,82
"390",486,0,97,56,80
"391",485,0,93,53,54
"392",484,0,66,39,32
"393",483,0,33,17,78
"394",444,0.000571234439759237,93,54,66.000009520574
"395",443,0,80,47,58
"396",442,0,68.5,39.5,36
"397",441,0,44.5,26.5,6
"398",463,0.00060238299700114,6.5,3.5,18.0000100397166
"399",462,0,22.5,13.5,68
"400",446,0.000206404677135345,79,45,34.000003440078
"401",457,0,36.5,19.5,56
"402",461,0.000333584778423379,65,37,20.0000055597463
"403",456,0.000797552410816825,23,13,22.0000132925402
"404",455,0,23,12,56
"405",454,0,66.5,38.5,34
"406",453,0,42.5,25.5,44
"407",452,0,48,26,36
"408",451,0,38.5,20.5,40
"409",450,0,44.5,24.5,48
"410",449,0,59,35,50
"411",448,0,55,30,62
"412",447,0,74,43,52
"413",509,0.000777412172655935,62,36,30.0000129568695
"414",508,0,37,22,12
"415",507,0,15,9,32
"416",506,0,37.5,21.5,58
"417",505,0,70.5,41.5,56
"418",519,0.000229819681278524,69,41,8.00000383032802
"419",503,0.000160635208684253,8.5,4.5,56.0000026772535
"420",502,0,64,36,10
"421",501,0,11.5,6.5,12
"422",500,0,13.5,7.5,54
"423",499,0,66,39,66
"424",471,0.000462697929655825,79,46,36.0000077116322
"425",470,0,42,24,34
"426",469,0,39.5,22.5,40
"427",468,0,43.5,23.5,70
"428",467,0,81,46,14
"429",466,0,16.5,9.5,54
"430",465,0,67.5,40.5,80
"431",497,0.000481905595142413,95,55,58.0000080317599
"432",496,0,67.5,38.5,6
"433",495,0,7.5,4.5,50
"434",494,0,60.5,35.5,72
"435",544,0.00104187580505307,86,50,18.0000173645968
"436",543,0,21,12,48
"437",542,0,58,34,40
"438",541,0,49,29,56
"439",535,0.000125395966932243,68,40,66.0000020899328
"440",534,0,76.5,43.5,30
"441",533,0,37,22,56
"442",532,0,67,39,14
"443",531,0,15,8,72
"444",530,0,83.5,47.5,36
"445",529,0,43,25,72
"446",528,0,82.5,46.5,50
"447",527,0,55,30,34
"448",526,0,37,20,62
"449",525,0,76,45,18
"450",524,0,20.5,11.5,54
"451",523,0,64,37,34
"452",522,0,36,19,44
"453",521,0,55,33,54
"454",580,0.00053339580685029,63,36,54.0000088899301
"455",579,0,63.5,36.5,76
"456",578,0,88.5,50.5,50
"457",624,0.00113141538519956,58.5,33.5,50.0000188569231
"458",627,0.00257385257931859,55.5,30.5,44.000042897543
"459",625,0.00345920509534002,52,30,24.0000576534183
"460",664,0.000462698286837276,27.5,15.5,20.0000077116381
"461",663,0,20.5,10.5,26
"462",662,0,30,17,24
"463",661,0,28.5,16.5,66
"464",684,0.000620839664194415,75,42,62.0000103473277
"465",690,0,75.5,44.5,30
"466",695,0,35,20,74
"467",708,0.000727400393867643,85,48,26.0000121233399
"468",720,0.000533396229025466,26.5,13.5,44.0000088899371
"469",724,0,54,32,68
"470",732,0,81,47,30
"471",714,0.00081216304057805,35.5,20.5,34.0000135360507
"472",719,0,40.5,23.5,42
"473",718,0.000111194927084224,45,24,66.0000018532488
"474",717,0,78.5,45.5,12
"475",716,0,13.5,7.5,58
"476",715,0,69,40,38
"477",731,0.000160635237370007,41,22,44.000002677254
"478",730,0,49,27,44
"479",729,0,50.5,28.5,32
"480",728,0,40,24,32
"481",727,0,38,22,72
"482",726,0,86,50,14
"483",725,0,14,7,32
"484",723,0.00022981968777577,36,20,58.0000038303281
"485",722,0,71,42,68
"486",721,0,79.5,45.5,46
"487",709,0.000803176184359344,52.5,29.5,76.0000133862697
"488",668,0.0021667149681216,89.5,51.5,58.0000361119161
"489",710,0.0021667149681216,65,36,42.0000361119161
"490",713,0,51,30,30
"491",712,0,31,16,72
"492",711,0,85.5,49.5,50
"493",733,0.00081216304057805,56,31,88.0000135360507
"494",749,0.0014479473964757,102.5,58.5,30.0000241324566
"495",748,0,31.5,16.5,56
"496",747,0,68.5,40.5,30
"497",746,0,31,16,50
"498",745,0,62.5,37.5,42
"499",744,0,52.5,31.5,48
"500",743,0,58.5,34.5,28
"501",742,0,29.5,15.5,54
"502",741,0,61.5,34.5,70
"503",740,0,80,45,28
"504",739,0,34,20,58
"505",738,0,65.5,36.5,38
"506",737,0,40.5,21.5,70
"507",736,0,81,46,32
"508",735,0,35.5,19.5,70
"509",770,0.0013375552695826,83.5,48.5,14.0000222925878
"510",773,0,14,7,24
"511",776,0,24,12,56
"512",778,0,68.5,40.5,30
"513",783,0,34,19,46
"514",247,0.193727491490168,55.5,32.5,20.0032287915248
"515",250,0,24.5,14.5,46
"516",256,0,57.5,34.5,64
"517",260,0,75.5,43.5,38
"518",267,0.000353154584376421,45.5,26.5,60.0000058859097
"519",266,0,73.5,43.5,60
"520",265,0,74,44,34
"521",264,0,36,19,62
"522",263,0,76.5,45.5,44
"523",262,0,49,27,64
"524",249,0.000876543313824238,75,43,30.0000146090552
"525",248,0,35.5,20.5,38
"526",255,0.0011179760866218,43.5,24.5,36.0000186329348
"527",254,0,41,23,10
"528",253,0,11.5,6.5,74
"529",252,0,86,49,44
"530",251,0,48,26,74
"531",259,0.00157990811260871,85,48,64.0000263318019
"532",258,0,76.5,44.5,24
"533",257,0,24.5,12.5,48
"534",283,0.00118224239019041,57,33,26.0000197040398
"535",282,0,27.5,14.5,60
"536",281,0,71.5,41.5,54
"537",280,0,61.5,34.5,30
"538",279,0,32,17,6
"539",278,0,7.5,4.5,20
"540",277,0,21.5,11.5,68
"541",276,0,82,48,20
"542",288,0.00200486317668132,22,12,28.0000334143863
"543",245,0.00349121861443667,29.5,15.5,60.0000581869769
"544",243,0.00444714644916691,70,40,40.0000741191075
"545",241,0.00600627059424759,46.5,26.5,64.0001001045099
"546",373,0.00835647009158029,72.5,40.5,72.0001392745015
"547",372,0,83,47,26
"548",384,0.000906024771585976,30.5,17.5,44.0000151004129
"549",383,0,53.5,31.5,44
"550",382,0,50.5,28.5,64
"551",381,0,79,47,54
"552",380,0,62.5,35.5,40
"553",379,0,46.5,26.5,52
"554",378,0,61.5,35.5,52
"555",377,0,57.5,31.5,60
"556",376,0,73,43,20
"557",404,0.00143662610868904,24.5,14.5,4.00002394376848
"558",403,0,4.5,2.5,86
"559",402,0,100.5,57.5,42
"560",401,0,49.5,28.5,32
"561",400,0,36,20,58
"562",399,0,65,36,62
"563",398,0,73,42,0
"564",397,0,0,0,60
"565",396,0,68.5,38.5,52
"566",395,0,62.5,36.5,54
"567",394,0,66.5,39.5,84
"568",393,0,97.5,55.5,82
"569",392,0,96,55,54
"570",391,0,64.5,37.5,58
"571",390,0,68,39,52
"572",415,0.00127162730795453,65,39,10.0000211937885
"573",423,0.00145595579393485,12,7,48.0000242659299
"574",422,0,58,34,44
"575",421,0,54.5,32.5,28
"576",420,0,33,19,82
"577",419,0,96.5,55.5,52
"578",418,0,58.5,32.5,46
"579",417,0,56,33,28
"580",660,0.00385691579447839,32,18,48.0000642819299
"581",683,0.000620839664194415,54.5,30.5,66.0000103473277
"582",682,0,76.5,43.5,72
"583",681,0,84,48,84
"584",680,0,98.5,56.5,88
"585",679,0,103,59,58
"586",678,0,66.5,37.5,56
"587",677,0,69,41,60
"588",694,0.000365312751528774,67.5,37.5,34.0000060885459
"589",693,0,42.5,25.5,24
"590",692,0,27,15,36
"591",691,0,44,26,20
"592",670,0.00185402568034901,23,13,66.000030900428
"593",676,0,75.5,42.5,74
"594",659,0.00283966181784584,88,51,32.000047327697
"595",658,0.000689459057990208,38.5,22.5,12.0000114909843
"596",657,0.000689459057990208,12.5,6.5,44.0000114909843
"597",656,0,52.5,30.5,60
"598",655,0,70,40,84
"599",654,0,99,57,32
"600",653,0,40,24,34
"601",652,0,37.5,20.5,22
"602",651,0,23,12,44
"603",650,0,55,33,30
"604",649,0,31.5,16.5,38
"605",648,0,46,27,38
"606",647,0,44,25,62
"607",646,0,72,41,64
"608",645,0,77.5,45.5,16
"609",634,0.000125395982243545,16.5,8.5,22.000002089933
"610",644,0,26.5,15.5,56
"611",633,0.000125395982243545,68.5,40.5,56.000002089933
"612",666,0.000310419589065688,66.5,38.5,58.0000051736598
"613",632,0.000412809264842584,69.5,40.5,36.0000068801544
"614",631,0.000338583290440236,37.5,19.5,54.0000056430548
"615",630,0,61,34,60
"616",629,0,67.5,37.5,26
"617",643,0.00045963936617585,28.5,15.5,26.0000076606561
"618",642,0,30,17,36
"619",641,0,42.5,24.5,20
"620",640,0,24,14,64
"621",639,0,73,41,38
"622",638,0,46.5,27.5,36
"623",637,0,41,23,14
"624",636,0,16,9,54
"625",635,0,62,35,40
"626",675,0.000730625034366166,42.5,22.5,44.0000121770839
"627",674,0,48.5,26.5,28
"628",673,0,33.5,19.5,82
"629",672,0,95.5,54.5,56
"630",671,0,66,38,62
"631",689,0.000812162987874382,76,45,30.0000135360498
"632",688,0,32,17,34
"633",687,0,35.5,18.5,28
"634",686,0,31,17,68
"635",685,0,80.5,46.5,50
"636",758,0.00291754955820138,59,34,14.000048625826
"637",757,0,15,8,22
"638",756,0,23,12,26
"639",755,0,26.5,13.5,58
"640",754,0,71.5,42.5,22
"641",753,0,24.5,13.5,14
"642",752,0,16,9,58
"643",768,0.000785665733516577,70.5,41.5,38.0000130944289
"644",767,0.00202238303575008,46,27,56.0000337063839
"645",764,0.000780863333621578,63,35,48.0000130143889
"646",763,0,55.5,31.5,44
"647",762,0,51,29,68
"648",769,0.00227172947780394,78,44,46.000037862158
"649",772,0.00301139530194347,51.5,28.5,42.0000501899217
"650",771,0,47.5,26.5,16
"651",777,0.00140708898090101,16.5,8.5,16.000023451483
"652",775,0.00394370680682665,17,9,22.0000657284468
"653",774,0,26.5,15.5,50
"654",766,0.0075195795872748,61.5,36.5,36.0001253263265
"655",628,0.00833926732957416,41,23,42.0001389877888
"656",413,0.00391261199287134,52,31,56.0000652101999
"657",412,0,68.5,40.5,34
"658",411,0,39,22,62
"659",410,0,72.5,41.5,50
"660",409,0,56,31,54
"661",408,0,64,37,28
"662",406,0.000689459022809278,34,20,46.0000114909837
"663",242,0.0100400081856114,51,28,34.0001673334698
"664",240,0.00875177454585098,39,22,46.0001458629091
"665",239,0.00834788612589958,56.5,33.5,4.00013913143543
"666",215,0.0146868053083822,4.5,2.5,20.0002447800885
"667",220,0.00182476972062122,23.5,13.5,80.0000304128287
"668",238,0,92.5,52.5,56
"669",760,0.0351920380154094,66,38,44.0005865339669
"670",785,0.0538413990177089,49.5,27.5,60.0008973566503
"671",782,0.101968448917388,72.5,42.5,40.0016994741486
"672",781,0,46.5,26.5,22
"673",780,0,22.5,11.5,36
"674",779,0,38,20,36
"675",219,0.0372788162465335,37.5,19.5,32.0006213136041
"676",218,0,40,24,70
"677",217,0,80,45,20
"678",216,0.00182476972062122,22.5,12.5,68.0000304128287
"679",184,0.0104945185536154,81.5,47.5,24.0001749086426
"680",182,0.00159486542542471,29,17,12.0000265810904
"681",181,0,12.5,6.5,56
"682",180,0,67,39,48
"683",161,0.00441499436918009,60,36,68.0000735832395
"684",159,0.00221659352864161,78.5,44.5,16.0000369432255
"685",158,0,20,12,40
"686",157,0,49,29,34
"687",156,0,39.5,22.5,38
"688",155,0,46,27,56
"689",154,0,65.5,37.5,34
"690",143,0.00255664385805599,36.5,19.5,16.000042610731
"691",145,0,16.5,8.5,70
"692",141,0.00239012878727968,84,49,70.0000398354798
"693",144,0.00347550138170554,83,48,68.000057925023
"694",139,0.0056829232163865,79,45,28.0000947153869
"695",152,0.0095923323664854,30.5,16.5,68.0001598722061
"696",167,0.00323000055475194,81.5,47.5,32.0000538333426
"697",120,0.108944296712665,39,23,64.0018157382785
"698",137,0.0189460751111254,77.5,45.5,22.0003157679185
"699",136,0,24,13,60
"700",135,0,74.5,44.5,60
"701",134,0,70.5,40.5,32
"702",133,0,40,24,52
"703",132,0,63,37,40
"704",131,0,43,23,36
"705",130,0,45,27,24
"706",129,0,24,12,60
"707",128,0,68,38,40
"708",127,0,49.5,29.5,60
"709",126,0,73.5,43.5,18
"710",125,0,20.5,11.5,68
"711",124,0,81,47,64
"712",123,0,78.5,46.5,56
"713",122,0,66.5,38.5,78
"714",117,0.17223639712932,93,54,46.0028706066188
"715",116,0,51,28,34
"716",114,0.00392708538421444,39.5,22.5,18.0000654514231
"717",113,0,20,11,52
"718",112,0,59,33,22
"719",111,0,25,14,4
"720",110,0,4,2,34
"721",109,0,36.5,19.5,32
"722",108,0,32.5,16.5,30
"723",107,0,37.5,22.5,90
"724",106,0,105,60,36
"725",105,0,45,27,62
