"","total_route","single_distance","single_cargo_weight","single_cargo_volume","total_travel_time"
"1",1,0,0,0,0
"2",4,0.184784216648427,35.5,20.5,38.0030797369441
"3",6,0.000222389851339155,44,25,22.0000037064975
"4",5,0.0362569155826746,24.5,13.5,24.0006042819264
"5",7,0.036256914543325,25,13,32.0006042819091
"6",9,0.0194941386563833,39,23,44.0003249023109
"7",11,0,52.5,30.5,34
"8",10,0.201662103105379,41.5,24.5,38.0033610350518
"9",8,0.0437363334124714,45.5,26.5,28.0007289388902
"10",12,0.201381350499127,33.5,19.5,6.00335635584165
"11",14,0,7,4,22
"12",26,1.12242971511229,26,15,34.0187071619185
"13",31,0.121006198040453,37.5,20.5,36.0020167699673
"14",33,0.0141559462236029,44.5,26.5,44.0002359324371
"15",35,0.00206135193803825,50.5,28.5,3.43558656339708e-05
"16",37,0.000626691633985692,0,0,16.0000104448606
"17",41,0.0194450674352381,19.5,11.5,58.0003240844573
"18",43,0.006495269282242,67.5,38.5,30.000108254488
"19",15,2.07261296551237,33,18,40.0345435494252
"20",18,0.124228712336913,48.5,28.5,10.0020704785389
"21",17,0.00106096203106739,12.5,7.5,44.0000176827005
"22",20,0.0023759721079966,52.5,30.5,22.0000395995351
"23",19,0.118571757640983,25.5,14.5,52.0019761959607
"24",21,0.114363845247391,60.5,34.5,16.0019060640875
"25",29,0.764238905987242,17,9,10.0127373150998
"26",16,0.953172602212496,12.5,7.5,28.0158862100369
"27",13,0.598145541185693,34.5,20.5,10.0099690923531
"28",2,0.457626764882472,12.5,7.5,26.007627112748
"29",22,4.6146852862351,27.5,14.5,40.0769114214373
"30",24,0.0110531366433361,50,30,36.0001842189441
"31",23,0.0459023504251602,43,25,52.0007650391737
"32",25,0.0352826471989663,60,34,10.00058804412
"33",32,0.268116370293112,11,6,38.0044686061715
"34",34,0.0295485122297947,47.5,28.5,52.0004924752038
"35",36,0.00758301205671151,61.5,35.5,22.0001263835343
"36",38,0.0337977836239073,26,15,40.0005632963937
"37",28,0.138697455766255,46,26,22.0023116242628
"38",30,0.669336226382185,27.5,16.5,40.011155603773
"39",27,0.121006198040453,46.5,26.5,38.0020167699673
"40",39,0.138697455766255,44.5,25.5,36.0023116242628
"41",42,0.430363911022987,41.5,23.5,42.0071727318504
"42",40,0.435970064786988,51,30,20.0072661677465
"43",45,1.44594561561295,21.5,11.5,22.0240990935935
"44",47,0.000229782700627929,26.5,15.5,28.0000038297117
"45",46,0.00128836370153198,30,16,14.0000214727284
"46",48,0.00105917496378455,15.5,8.5,36.0000176529161
"47",51,0,42.5,24.5,32
"48",53,0,39.5,23.5,46
"49",50,0.0219946580863652,54,31,34.0003665776348
"50",49,0,40.5,23.5,36
"51",52,0.00489291352774607,40,22,32.0000815485588
"52",54,0.0258489047003683,39,23,26.0004308150783
"53",58,0.160277196132819,30,17,52.0026712866022
"54",57,0.109634752286647,62,36,34.0018272458714
"55",55,0.160277196132819,41.5,24.5,32.0026712866022
"56",59,0.119459359389947,36.5,20.5,8.00199098932317
"57",61,0.685240283140441,10,6,20.0114206713857
"58",56,0.253511099922463,23,13,18.0042251849987
"59",62,0.250954528683969,18,9,32.0041825754781
"60",69,0.507951475964705,35,19,32.0084658579327
"61",67,0.373588962864846,37,21,36.0062264827144
"62",128,0.476537116266974,44.5,26.5,54.0079422852711
"63",131,0.0189702234403579,62.5,35.5,38.0003161703907
"64",133,0.0010990284765436,47.5,28.5,30.0000183171413
"65",167,0.069192499208241,36,21,36.0011532083201
"66",166,0.00862463537922497,42.5,24.5,8.00014374392299
"67",165,0.00591805995715871,9,5,46.0000986343326
"68",164,0.000859831469476191,54.5,31.5,36.0000143305245
"69",163,0.00218073421475486,42.5,24.5,38.0000363455703
"70",168,0.0091379708331034,44,25,36.0001522995139
"71",170,0.0119248913744075,44.5,26.5,30.0001987481896
"72",169,0.0125984553730869,33.5,18.5,32.0002099742562
"73",171,0.00067694809564953,36.5,20.5,22.0000112824683
"74",173,0.00300934307323482,27.5,16.5,26.0000501557179
"75",178,0.00670537793946364,28.5,15.5,44.000111756299
"76",174,0.0126836600246477,50,28,30.0002113943337
"77",177,0.00239536891174052,37.5,22.5,14.0000399228152
"78",175,0.00665509709294248,14.5,7.5,32.0001109182849
"79",181,0.00511087309784927,38.5,22.5,24.0000851812183
"80",183,0,26.5,14.5,18
"81",176,0.00778853196595723,22.5,13.5,40.0001298088661
"82",172,0.0113713976307113,50,30,4.00018952329385
"83",179,0.0212486316573578,4,2,36.000354143861
"84",182,0.0035878944955139,41.5,23.5,16.0000597982416
"85",180,0.0035878944955139,16,8,24.0000597982416
"86",184,0.00281773396471669,26.5,14.5,46.0000469622327
"87",212,0.0950949762539857,56,33,34.0015849162709
"88",282,0.258638271509667,39.5,22.5,26.0043106378585
"89",284,0.000840351664225496,31.5,18.5,44.0000140058611
"90",286,0.00102941010949787,50.5,28.5,42.0000171568352
"91",288,0.00395206832425105,49.5,28.5,38.0000658678054
"92",290,0,46.5,27.5,14
"93",293,0.0172672304846397,15,8,18.0002877871747
"94",295,0.00505117603046225,22,13,26.0000841862672
"95",297,0.0036140905612427,30,17,42.0000602348427
"96",299,0.00522901145263155,47.5,26.5,36.0000871501909
"97",296,0.00456122873680776,42,24,48.0000760204789
"98",300,0.00161596286115229,55.5,31.5,36.0000269327143
"99",302,0.0160353137025929,42.5,24.5,46.0002672552284
"100",304,0.00905247175502306,53,30,32.0001508745293
"101",306,0.00380202572333524,37.5,21.5,54.0000633670954
"102",309,0.0155586464898614,62.5,35.5,14.0002593107748
