,total_route,single_distance,single_cargo_weight,single_cargo_volume,total_travel_time
694,1308,0.003407389,45,25,14.00005679
695,1312,0.000338582,17,10,26.00000564
696,1311,0,28.5,15.5,16
697,1357,0.026766694,17,9,42.00044611
698,1405,0.050733231,51.5,30.5,20.00084555
699,1359,0.100714088,24,14,38.00167857
700,1355,0.097205546,44,25,32.00162009
701,987,0.213070487,36,20,56.00355117
702,989,0.017862469,66,38,44.00029771
703,992,0,52.5,30.5,36
704,996,0,44.5,26.5,40
705,999,0.002659953,46,26,44.00004433
706,1029,0.02696311,50,28,14.00044939
707,1022,0.002687389,14,7,18.00004479
708,1030,0.003283745,21,12,24.00005473
709,1033,0.002360736,26,14,30.00003935
710,947,0.137417393,35,20,18.00229029
711,949,0,18.5,9.5,52
712,952,0.006341295,60,34,18.00010569
713,955,0,21.5,12.5,54
714,954,0,64,37,42
715,953,0,51,30,22
716,960,0.003143861,22.5,11.5,28.0000524
717,950,0.007368447,33,19,42.00012281
718,963,0.06221018,52,31,28.00103684
719,969,0.021564195,34.5,20.5,2.000359403
720,982,0.065409072,2.5,1.5,48.00109015
721,986,0.000459609,55.5,31.5,28.00000766
722,985,0.000250736,33.5,19.5,16.00000418
723,984,0,17,9,28
724,983,0.000459609,33,19,36.00000766
725,971,0.057265011,41,23,30.00095442
726,991,0.022195006,33,18,34.00036992
727,990,0,37.5,20.5,48
728,995,0.001946242,57.5,33.5,4.000032437
729,994,0,4.5,2.5,52
730,993,0,60.5,34.5,20
731,997,0.004210259,20,10,20.00007017
732,978,0.060375706,21,11,16.00100626
733,981,0,16,8,4
734,970,0.065409072,4,2,44.00109015
735,972,0.024516415,54,32,18.00040861
736,977,0,22.5,13.5,46
737,980,0.006227188,53,30,14.00010379
738,979,0,15,8,30
739,998,0.063423138,37.5,22.5,40.00105705
740,942,0.174322614,47.5,27.5,16.00290538
741,945,0.00262946,17.5,9.5,12.00004382
742,894,0.113669304,13.5,7.5,26.00189449
743,902,0.001065828,28.5,15.5,32.00001776
744,906,0.001829948,39,23,28.0000305
